recipe_id,source,name,original_name,original_title,category,region,city,servings,step_count,ingredient_count,tool_count
292,Artusi,Kidneys for Breakfast,,Arnioni per colazione,"Meat, poultry and game",,,4.0,6,9,3
293,Artusi,Florentine-style Kidneys,,Arnioni alla fiorentina,"Meat, poultry and game",,,,4,6,3
294,Artusi,Leg or Shoulder of Mutton in a Pan I,,Cosciotto o spalla di castrato in cazzaruola I,"Meat, poultry and game",,,,6,16,5
295,Artusi,Leg or Shoulder of Mutton in a Pan II,,Cosciotto o spalla di castrato in cazzaruola II,"Meat, poultry and game",,,,9,12,5
296,Artusi,Stuffed Loin of Mutton,,Lombata di castrato ripiena,"Meat, poultry and game",,,8.0,10,14,5
297,Artusi,Beef a la Mode,,Bue alla moda,"Meat, poultry and game",,,,10,14,4
298,Artusi,Braised Beef,,Bue alla brace,"Meat, poultry and game",,,,10,11,5
299,Artusi,Grilled Eye of Round (Garetto),,Girello alla brace (garetto),"Meat, poultry and game",,,,4,3,3
300,Artusi,California-Style Beef,,Bue alla california,"Meat, poultry and game",,,5.0,7,9,3
301,Artusi,Drowned Topside of Beef,,Scannello annegato,"Meat, poultry and game",,,6.0,8,9,3
302,Artusi,Scaloppine Livorno-style,,Scaloppine alla livornese,"Meat, poultry and game",,,,7,8,1
303,Artusi,Pounded Meat Scaloppine,,Scaloppine di carne battuta,"Meat, poultry and game",,,,7,12,6
304,Artusi,"Veal scaloppine, Genovese style",,Scaloppine alla genovese,"Meat, poultry and game",,,,10,15,3
305,Artusi,Scaloppine with Sour Cream,,Scaloppine con la panna acida,"Meat, poultry and game",,,4.0,4,9,3
306,Artusi,Milk-Fed Veal Scaloppine Torte,,Scaloppine di vitella di latte in tortino,"Meat, poultry and game",,,4.0,8,9,2
307,Artusi,Stuffed Veal Rolls,,Bracioline ripiene,"Meat, poultry and game",,,6.0,10,16,4
308,Artusi,Bartola-style beef slices,,Bracioline alla bartola,"Meat, poultry and game",,,4.0,9,13,3
309,Artusi,Country-Style Bracioline,,Bracioline alla contadina,"Meat, poultry and game",,,,6,12,5
310,Artusi,Pork Chops from the Scamerita Cut,,Braciuole nella scamerita,"Meat, poultry and game",,,,7,7,1
311,Artusi,Milk-fed veal cutlets in egg sauce,,Cotolette di vitella di latte in salsa d'uovo,"Meat, poultry and game",,,,5,4,3
312,Artusi,"Milk-fed Veal Cutlets with Truffles, Bologna-Style",,Cotolette di vitella di latte coi tartufi alla bolognese,"Meat, poultry and game",,,,9,12,4
313,Artusi,Cutlets with Prosciutto,,Cotolette col prosciutto,"Meat, poultry and game",,,,8,11,2
314,Artusi,Polpette (Meatballs),,Polpette,"Meat, poultry and game",,,,11,19,3
315,Artusi,Polpettone (Meatloaf),,Polpettone,"Meat, poultry and game",,,,5,14,7
316,Artusi,Florentine-style Raw Meatloaf,,Polpettone di carne cruda alla fiorentina,"Meat, poultry and game",,,,7,15,4
317,Artusi,Quenelles,,Quenelles,"Meat, poultry and game",,,5.0,9,12,9
318,Artusi,Tripe-style Lamb,,Agnello trippato,"Meat, poultry and game",,,,7,9,2
319,Artusi,"Lamb with Peas, Romagna Style",,Agnello coi piselli all'uso di romagna,"Meat, poultry and game",,,,7,12,2
320,Artusi,Hungarian-style Lamb Shoulder,,Spalla d'agnello all'ungherese,"Meat, poultry and game",,,,8,7,2
321,Artusi,Stewed Lamb's Head,,Testicciuola d'agnello,"Meat, poultry and game",,,,7,9,3
322,Artusi,Wrapped Cotechino,,Coteghino fasciato,"Meat, poultry and game",,,,10,16,5
323,Artusi,Veal Shank Stew,,Stufatino di muscolo,"Meat, poultry and game",,,,6,12,3
324,Artusi,Small Stew of Milk-Fed Veal Breast with Fennel,,Stufatino di petto di vitella di latte coi finocchi,"Meat, poultry and game",,,,9,15,1
325,Artusi,Milk-fed Veal in a Light Stew,,Vitella di latte in guazzetto,"Meat, poultry and game",,,4.0,7,7,3
326,Artusi,Stuffed Milk-Fed Veal Breast,,Petto di vitella di latte ripieno,"Meat, poultry and game",,,,9,15,4
327,Artusi,Small Milk-Fed Veal Chops with Sage,,Arrostini di vitella di latte alla salvia,"Meat, poultry and game",,,,6,7,2
328,Artusi,Stuffed Pork Loin,,Lombo di maiale ripieno,"Meat, poultry and game",,,8.0,10,12,6
329,Artusi,Cloved Beef,,Bue garofanato,"Meat, poultry and game",,,,10,10,7
330,Artusi,Sweetbreads 'alla bottiglia',,Animelle alla bottiglia,"Meat, poultry and game",,,,6,8,3
331,Artusi,Tripe with Sauce,,Trippa col sugo,"Meat, poultry and game",,,,8,6,4
332,Artusi,Tripe bound with eggs,,Trippa legata colle uova,"Meat, poultry and game",,,,5,9,6
333,Artusi,Corsican-style Tripe,,Trippa alla côrsa,"Meat, poultry and game",,,5.0,8,14,4
334,Artusi,Tripe Meatballs,,Polpette di trippa,"Meat, poultry and game",,,4.0,7,21,5
335,Artusi,Buttered Trotter,,Zampa burrata,"Meat, poultry and game",,,,5,6,3
336,Artusi,Stewed Tongue,,Lingua in umido,"Meat, poultry and game",,,7.0,10,13,4
337,Artusi,Military-Style Milk-Fed Veal Liver,,Fegato di vitella di latte alla militare,"Meat, poultry and game",,,,8,8,2
338,Artusi,Mutton Chops and Veal Fillet Financier-Style,,Braciuole di castrato e filetto di vitella alla finanziera,"Meat, poultry and game",,,,8,17,3
339,Artusi,Stuffed Meat Rolls with Artichokes,,Bracioline ripiene con carciofi,"Meat, poultry and game",,,,9,10,4
340,Artusi,Fillet with Marsala,,Filetto colla marsala,"Meat, poultry and game",,,,7,10,4
341,Artusi,Parisian-style beef fillet,,Filetto alla parigina,"Meat, poultry and game",,,,5,8,2
342,Artusi,Carne alla genovese,,Carne alla genovese,"Meat, poultry and game",,,,8,9,5
343,Artusi,Meat-Stuffed Semolina Sformato,,Sformato di semolino ripieno di carne,"Meat, poultry and game",,,,6,7,3
344,Artusi,Leavened Dough Sformato,,Sformato di pasta lievita,"Meat, poultry and game",,,5.0,11,6,8
345,Artusi,Rice Sformato with Sauce Garnished with Giblets,,Sformato di riso col sugo guarnito di rigaglie,"Meat, poultry and game",,,,10,13,5
346,Artusi,Mrs. Adele's Sformato,,Sformato della signora adele,"Meat, poultry and game",,,6.0,4,9,4
347,Artusi,Genoese-style Pudding,,Budino alla genovese,"Meat, poultry and game",,,,13,13,6
348,Artusi,Pig's Brain Pudding,,Budino di cervelli di maiale,"Meat, poultry and game",,,6.0,6,8,6
349,Artusi,Macaroni Pie,,Pasticcio di maccheroni,"Meat, poultry and game",,,12.0,16,16,6
350,Artusi,Encased Stew,,Umido incassato,"Meat, poultry and game",,,,9,13,5
351,Artusi,Rice Sformato with Giblets,,Sformato di riso colle rigaglie,"Meat, poultry and game",,,5.0,7,7,4
352,Artusi,Chicken Giblet Stew with Celery,,Umido di rigaglie di pollo col sedano,"Meat, poultry and game",,,,9,16,3
353,Artusi,Bolognese-style scaloppine,,Scaloppine alla bolognese,"Meat, poultry and game",,,4.0,10,8,6
354,Artusi,Pigeon with Peas,,Piccione coi piselli,"Meat, poultry and game",,,,6,7,4
355,Artusi,Stewed Boiled Meat,,Lesso rifatto,"Meat, poultry and game",,,,7,13,2
356,Artusi,English-style repurposed boiled meat,,Lesso rifatto all'inglese,"Meat, poultry and game",,,3.0,9,9,4
357,Artusi,"Re-cooked boiled meat, Italian style",,Lesso rifatto all'italiana,"Meat, poultry and game",,,,5,9,2
358,Artusi,Osso buco,,Osso buco,"Meat, poultry and game",,,,7,12,3
359,Artusi,Empress-style Meat,,Carne all'imperatrice,"Meat, poultry and game",,,5.0,7,12,5
360,Artusi,Scarlet Tongue,,Lingua alla scarlatta,Appetizers,,,,10,10,1
361,Artusi,Suckling Calf's Tongue in a Piquant Sauce,,Lingua di vitella di latte in salsa piccante,Appetizers,,,,8,15,5
362,Artusi,"Stuffed Tongue Scallops, Beautifully Displayed",,Scaloppe di lingua farsite in bella vista,Appetizers,,,8.0,5,5,5
363,Artusi,Vitello tonnato,,Vitello tonnato,Appetizers,,,,14,15,6
364,Artusi,Cold Milk-Fed Veal Loaf,,Rifreddo di vitella di latte,Appetizers,,,10.0,7,13,6
365,Artusi,Chicken in Tuna Sauce,,Pollo in salsa tonnata,Appetizers,,,6.0,9,11,6
366,Artusi,Capon in Galantina,,Cappone in galantina,Appetizers,,,10.0,9,17,8
367,Artusi,Capon in a Bladder,,Cappone in vescica,Appetizers,,,,12,6,5
368,Artusi,Boned Thrushes in Aspic,,Tordi disossati in gelatina,Appetizers,,,6.0,9,8,7
369,Artusi,Arista,,Àrista,Appetizers,,,,4,6,3
370,Artusi,Cold Game Pasticcio,,Pasticcio freddo di cacciagione,Appetizers,,,6.0,13,17,10
371,Artusi,Meat Pie (Pasticcio di carne),,Pasticcio di carne,Appetizers,,,8.0,6,18,6
372,Artusi,Hare Pâté,,Pasticcio di lepre,Appetizers,,,20.0,14,24,8
373,Artusi,Hare Loaf,,Pane di lepre,Appetizers,,,,8,11,10
374,Artusi,Liver Loaf,,Pan di fegato,Appetizers,,,12.0,10,13,6
375,Artusi,Liver Pasticcio,,Pasticcio di fegato,Appetizers,,,12.0,7,4,4
376,Artusi,Zucchini with Oregano,,Zucchini col regamo,"Vegetables, eggs and legumes",,,,5,5,2
377,Artusi,Stuffed Zucchini,,Zucchini ripieni,"Vegetables, eggs and legumes",,,,8,18,5
378,Artusi,Lean Stuffed Zucchini,,Zucchini ripieni di magro,"Vegetables, eggs and legumes",,,,6,9,4
379,Artusi,Sautéed Green Beans and Zucchini,,Fagiuolini e zucchine allasauté,"Vegetables, eggs and legumes",,,,4,8,4
380,Artusi,Green Beans in Egg Sauce,,Fagiuolini in salsa d'uovo,"Vegetables, eggs and legumes",,,,9,10,5
381,Artusi,Green Beans with Cream Sauce (Balsamella),,Fagiuolini colla balsamella,"Vegetables, eggs and legumes",,,,5,9,4
382,Artusi,Green beans with the scent of vanilla,,Fagiuolini con l'odore di vainiglia,"Vegetables, eggs and legumes",,,,9,13,3
383,Artusi,"Young Black-Eyed Peas, Arezzo Style",,Fagiuolini dall'occhio in erba all'aretina,"Vegetables, eggs and legumes",,,,4,7,1
384,Artusi,"Fagioli all'uccelletto (Beans, bird-style)",,Fagiuoli a guisa d'uccellini,"Vegetables, eggs and legumes",,,,5,7,2
385,Artusi,Shelled Beans as a Side for Boiled Meat,,Fagiuoli sgranati per contorno al lesso,"Vegetables, eggs and legumes",,,4.0,3,7,1
386,Artusi,Green Bean Sformato,,Sformato di fagiuolini,"Vegetables, eggs and legumes",,,,9,14,7
387,Artusi,Cauliflower Sformato,,Sformato di cavolfiore,"Vegetables, eggs and legumes",,,6.0,9,7,6
388,Artusi,"Cauliflower, Romagna-style",,Cavolfiore all'uso di romagna,"Vegetables, eggs and legumes",,,,5,9,3
389,Artusi,Cardoon Sformato,,Sformato di cardoni,"Vegetables, eggs and legumes",,,,4,1,2
390,Artusi,Spinach Sformato,,Sformato di spinaci,"Vegetables, eggs and legumes",,,,5,14,5
391,Artusi,Artichoke Sformato,,Sformato di carciofi,"Vegetables, eggs and legumes",,,,5,9,7
392,Artusi,Fennel Sformato,,Sformato di finocchi,"Vegetables, eggs and legumes",,,,13,10,9
393,Artusi,Edible Mushrooms,,Funghi mangerecci,"Vegetables, eggs and legumes",,,,3,4,3
394,Artusi,Fried Mushrooms,,Funghi fritti,"Vegetables, eggs and legumes",,,,5,6,2
395,Artusi,Stewed Mushrooms,,Funghi in umido,"Vegetables, eggs and legumes",,,,4,7,1
396,Artusi,Tripe-style Mushrooms,,Funghi trippati,"Vegetables, eggs and legumes",,,,3,6,3
397,Artusi,Grilled Mushrooms,,Funghi in gratella,"Vegetables, eggs and legumes",,,,5,4,2
398,Artusi,Dried Mushrooms,,Funghi secchi,"Vegetables, eggs and legumes",,,,5,2,4
399,Artusi,Petoniciani (Eggplant),,Petonciani,"Vegetables, eggs and legumes",,,,3,1,3
400,Artusi,Fried Eggplant,,Petonciani fritti,"Vegetables, eggs and legumes",,,,5,4,4
401,Artusi,Stewed Eggplant,,Petonciani in umido,"Vegetables, eggs and legumes",,,,3,3,2
402,Artusi,Grilled Eggplant,,Petonciani in gratella,"Vegetables, eggs and legumes",,,,5,4,4
403,Artusi,Eggplant Tart,,Tortino di petonciani,"Vegetables, eggs and legumes",,,,6,8,6
404,Artusi,Pan-fried Cardoons,,Cardoni in teglia,"Vegetables, eggs and legumes",,,,8,7,4
405,Artusi,Stewed Cardoons,,Cardoni in umido,"Vegetables, eggs and legumes",,,,4,9,7
406,Artusi,Grilled Cardoons,,Cardoni in gratella,"Vegetables, eggs and legumes",,,,4,4,2
407,Artusi,Cardoons with Béchamel Sauce,,Cardoni con la balsamella,"Vegetables, eggs and legumes",,,,7,7,4
408,Artusi,"Truffles Bolognese-style, Raw, etc.",,"Tartufi alla bolognese, crudi, ecc.","Vegetables, eggs and legumes",,,,8,9,4
409,Artusi,Sweet and Sour Pearl Onions,,Cipolline agro-dolci,"Vegetables, eggs and legumes",,,,5,6,3
410,Artusi,Stewed Pearl Onions,,Cipolline in istufa,"Vegetables, eggs and legumes",,,,6,11,5
411,Artusi,Small Onions for Coteghino,,Cipolline per contorno ai coteghini,"Vegetables, eggs and legumes",,,,4,7,1
412,Artusi,Celery as a side dish,,Sedani per contorno,"Vegetables, eggs and legumes",,,,16,17,5
413,Artusi,Celery as a side dish for boiled meat,,Sedani per contorno al lesso,"Vegetables, eggs and legumes",,,,5,6,3
414,Artusi,Whole Lentils as a Side Dish,,Lenticchie intere per contorno,"Vegetables, eggs and legumes",,,,7,11,5
415,Artusi,Puréed Lentils as a Side Dish,,Lenticchie passate per contorno,"Vegetables, eggs and legumes",,,,7,10,6
416,Artusi,Artichokes in sauce,,Carciofi in salsa,"Vegetables, eggs and legumes",,,,10,9,2
417,Artusi,Stewed Artichokes with Calamint,,Carciofi in umido colla nepitella,"Vegetables, eggs and legumes",,,,7,8,3
418,Artusi,Upright Artichokes,,Carciofi ritti,"Vegetables, eggs and legumes",,,,3,5,2
419,Artusi,Stuffed Artichokes,,Carciofi ripieni,"Vegetables, eggs and legumes",,,6.0,6,9,2
420,Artusi,Meat-stuffed Artichokes,,Carciofi ripieni di carne,"Vegetables, eggs and legumes",,,6.0,4,13,3
421,Artusi,Artichoke and Pea Pie,,Pasticcio di carciofi e piselli,"Vegetables, eggs and legumes",,,7.0,10,13,7
422,Artusi,Grilled Artichokes,,Carciofi in gratella,"Vegetables, eggs and legumes",,,,4,4,2
423,Artusi,Dried Artichokes for the Winter,,Carciofi seccati per l'inverno,"Vegetables, eggs and legumes",,,,7,7,5
424,Artusi,French-style Peas I,,Piselli alla francese I,"Vegetables, eggs and legumes",,,,7,10,4
425,Artusi,French-style Peas II,,Piselli alla francese II,"Vegetables, eggs and legumes",,,,4,9,1
426,Artusi,Peas with Prosciutto,,Piselli col prosciutto,"Vegetables, eggs and legumes",,,,3,8,2
427,Artusi,Peas with Dried Meat,,Piselli colla carnesecca,"Vegetables, eggs and legumes",,,,6,10,4
428,Artusi,Fresh Pea Sformato,,Sformato di piselli freschi,"Vegetables, eggs and legumes",,,,7,12,10
429,Artusi,Stewed Fresh Fava Beans,,Fave fresche in stufa,"Vegetables, eggs and legumes",,,,6,8,3
430,Artusi,Stuffed Tomatoes,,Pomodori ripieni,"Vegetables, eggs and legumes",,,,11,15,3
431,Artusi,Cauliflower with Béchamel Sauce,,Cavolfiore colla balsamella,"Vegetables, eggs and legumes",,,,7,7,5
432,Artusi,Sauerkraut (Artusi's Imitation),,Sauer-krautI,"Vegetables, eggs and legumes",,,,13,7,3
433,Artusi,Sauerkraut II,,Sauer-krautII,"Vegetables, eggs and legumes",,,,7,10,4
434,Artusi,Florentine-style Broccoli Rabe or Turnip Shoots,,Broccoli o talli di rape alla fiorentina,"Vegetables, eggs and legumes",,,,9,7,3
435,Artusi,Roman Broccoli,,Broccoli romani,"Vegetables, eggs and legumes",,,,13,8,3
436,Artusi,Stuffed Cabbage,,Cavolo ripieno,"Vegetables, eggs and legumes",,,,6,12,5
437,Artusi,White Cabbage as a Side Dish,,Cavolo bianco per contorno,"Vegetables, eggs and legumes",,,,8,8,6
438,Artusi,Cavolo nero as a side dish,,Cavolo nero per contorno,"Vegetables, eggs and legumes",,,,10,11,4
439,Artusi,Fennel with Béchamel Sauce,,Finocchi colla balsamella,"Vegetables, eggs and legumes",,,,6,7,5
440,Artusi,Fennel as a Side Dish,,Finocchi per contorno,"Vegetables, eggs and legumes",,,,6,7,3
441,Artusi,Sautéed Potatoes,,Patate allasauté,"Vegetables, eggs and legumes",,,,4,7,2
442,Artusi,Truffled Potatoes,,Patate tartufate,"Vegetables, eggs and legumes",,,,5,8,3
443,Artusi,Potato Purée,,Passato di patate,"Vegetables, eggs and legumes",,,,4,4,6
444,Artusi,Potato Salad,,Insalata di patate,"Vegetables, eggs and legumes",,,6.0,5,14,3
445,Artusi,Zucchini Casserole,,Tortino di zucchini,"Vegetables, eggs and legumes",,,,6,7,4
446,Artusi,Potato Tart I,,Tortino di patate I,"Vegetables, eggs and legumes",,,,7,7,8
447,Artusi,Potato Tart II,,Tortino di patate II,"Vegetables, eggs and legumes",,,,6,7,3
448,Artusi,Spinach as a side dish,,Spinaci per contorno,"Vegetables, eggs and legumes",,,,3,11,3
449,Artusi,Romagna-Style Lean Spinach,,Spinaci di magro all'uso di romagna,"Vegetables, eggs and legumes",,,,5,8,3
450,Artusi,Asparagus,,Sparagi,"Vegetables, eggs and legumes",,,,10,12,7
451,Artusi,Puréed Zucchini Sformato,,Sformato di zucchini passati,"Vegetables, eggs and legumes",,,8.0,9,14,9
452,Artusi,Mushroom Sformato,,Sformato di funghi,"Vegetables, eggs and legumes",,,10.0,5,8,4
453,Artusi,Savoy Cabbage as a Side Dish,,Cavolo verzotto per contorno,"Vegetables, eggs and legumes",,,,4,6,3
454,Artusi,Russian salad,,Insalata russa,"Vegetables, eggs and legumes",,,8.0,12,16,5
455,Artusi,Cacciucco I,,Cacciucco I,Fish and seafood,,,,9,11,6
456,Artusi,Cacciucco II,,Cacciucco II,Fish and seafood,,,,6,9,3
457,Artusi,Fish Baked in a Dish,,Pesce al piatto,Fish and seafood,,,,5,8,2
458,Artusi,Marinated Fish,,Pesce marinato,Fish and seafood,,,,7,12,7
459,Artusi,Boiled Fish,,Pesce lesso,Fish and seafood,,,,7,15,3
460,Artusi,Fish with Breadcrumbs,,Pesce col pangrattato,Fish and seafood,,,,7,8,4
461,Artusi,Stewed Fish Steaks,,Pesce a taglio in umido,Fish and seafood,,,5.0,9,11,2
462,Artusi,Stewed Angelshark,,Pesce squadro in umido,Fish and seafood,,,,5,14,3
463,Artusi,Palermo-style Hake,,Nasello alla palermitana,Fish and seafood,,,4.0,6,8,4
464,Artusi,Smooth-hound shark rounds in sauce,,Rotelle di palombo in salsa,Fish and seafood,,,,8,12,4
465,Artusi,Grilled Sole,,Sogliole in gratella,Fish and seafood,,,,4,5,3
466,Artusi,Fillets of sole with wine,,Filetti di sogliole col vino,Fish and seafood,,,1.0,6,12,3
467,Artusi,Sole Fillet Garnish for Fried Fish,,Contorno di filetti di sogliole a un fritto dello stesso pesce,Fish and seafood,,,,7,6,4
468,Artusi,Red Mullet with Prosciutto,,Triglie col prosciutto,Fish and seafood,,,,5,8,6
469,Artusi,"Grilled Red Mullet, Mariner's Style",,Triglie in gratella alla marinara,Fish and seafood,,,,5,8,3
470,Artusi,Grilled Red Mullet,,Triglie di scoglio in gratella,Fish and seafood,,,,4,7,1
471,Artusi,Livorno-style Red Mullet,,Triglie alla livornese,Fish and seafood,,,,8,8,4
472,Artusi,Viareggio-style Red Mullet,,Triglie alla viareggina,Fish and seafood,,,,9,7,1
473,Artusi,Fresh Tuna,,Tonno fresco,Fish and seafood,,,,7,10,2
474,Artusi,Grilled Tuna,,Tonno in gratella,Fish and seafood,,,,5,6,2
475,Artusi,Tuna in oil with Bolognese-style sauce,,Tonno sott'olio in salsa alla bolognese,Fish and seafood,,,4.0,6,10,4
476,Artusi,Lobster,,Arigusta,Fish and seafood,,,,8,14,3
477,Artusi,Spiny Lobster Cutlets,,Cotolette di arigusta,Fish and seafood,,,5.0,9,6,4
478,Artusi,Stuffed Scallop Shells,,Conchiglie ripiene,Fish and seafood,,,6.0,8,9,4
479,Artusi,Sturgeon,,Storione,Fish and seafood,,,,0,0,0
480,Artusi,Sturgeon Fricandeau,,Storione in fricandò,Fish and seafood,,,,7,9,3
481,Artusi,"Anchovies, Mariner's Style",,Acciughe alla marinara,Fish and seafood,,,,3,8,2
482,Artusi,Fried Anchovies,,Acciughe fritte,Fish and seafood,,,,5,5,2
483,Artusi,Stuffed Sardines,,Sarde ripiene,Fish and seafood,,,,9,12,2
484,Artusi,Fried Broccioli,,Broccioli fritti,Fish and seafood,,,,0,1,0
485,Artusi,Grilled Squid (Totani in gratella),,Totani in gratella,Fish and seafood,,,,7,8,6
486,Artusi,Stuffed Mantis Shrimp,,Cicale ripiene,Fish and seafood,,,,5,7,2
487,Artusi,Fried Mantis Shrimp,,Cicale fritte,Fish and seafood,,,,7,6,7
488,Artusi,Stewed Mantis Shrimp,,Cicale in umido,Fish and seafood,,,,8,9,3
489,Artusi,Sparnocchie,,Sparnocchie,Fish and seafood,,,,5,6,2
490,Artusi,Eel,,Anguilla,Fish and seafood,,,,0,0,0
491,Artusi,Roasted Eel,,Anguilla arrosto,Fish and seafood,,,,5,7,4
492,Artusi,Florentine-style Eels,,Anguille alla fiorentina,Fish and seafood,,,,7,8,4
493,Artusi,Stewed Eel,,Anguilla in umido,Fish and seafood,,,,6,10,2
494,Artusi,Eel with Wine,,Anguilla col vino,Fish and seafood,,,4.0,9,10,2
495,Artusi,"Stewed Eel, Comacchio-style",,Anguilla in umido all'uso di comacchio,Fish and seafood,,,,8,12,4
496,Artusi,Eel with Peas,,Anguilla coi piselli,Fish and seafood,,,,5,3,1
497,Artusi,Grilled Mullet,,Cefali in gratella,Fish and seafood,,,,6,4,2
498,Artusi,Wedge clams or cockles in egg sauce,,Telline o arselle in salsa d'uovo,Fish and seafood,,,,6,10,1
499,Artusi,Livorno-style wedge clams (Arselle o telline),,Arselle o telline alla livornese,Fish and seafood,,,,5,7,3
500,Artusi,Cuttlefish with Peas,,Seppie coi piselli,Fish and seafood,,,,6,9,3
501,Artusi,Tench allasauté,,Tinche allasauté,Fish and seafood,,,,10,10,6
502,Artusi,Pasticcio di magro (Meatless Pie),,Pasticcio di magro,Fish and seafood,,,12.0,11,21,11
503,Artusi,Stewed Frogs,,Ranocchi in umido,Fish and seafood,,,,3,8,1
504,Artusi,Florentine-style Frogs,,Ranocchi alla fiorentina,Fish and seafood,,,,7,8,2
505,Artusi,Refined Herring,,Aringa ingentilita,Fish and seafood,,,,7,6,2
506,Artusi,Florentine-style Salt Cod,,Baccalà alla fiorentina,Fish and seafood,,,,6,7,3
507,Artusi,Bolognese-style Salt Cod,,Baccalà alla bolognese,Fish and seafood,,,,7,7,3
508,Artusi,Baccalà dolce-forte,,Baccalà dolce-forte,Fish and seafood,,,,5,6,3
509,Artusi,Grilled Salt Cod,,Baccalà in gratella,Fish and seafood,,,,3,4,2
510,Artusi,Fried Salt Cod (Baccalà fritto),,Baccalà fritto,Fish and seafood,,,,7,8,5
511,Artusi,Salt Cod Cutlets,,Cotolette di baccalà,Fish and seafood,,,,8,13,6
512,Artusi,Salt cod in white sauce,,Baccalà in salsa bianca,Fish and seafood,,,4.0,9,9,6
513,Artusi,Stewed Stockfish,,Stoccafisso in umido,Fish and seafood,,,3.0,5,10,2
514,Artusi,Pisan-style Glass Eels,,Cieche alla pisana,Fish and seafood,,,4.0,7,11,7
515,Artusi,Fried Cieche I,,Cieche fritte I,Fish and seafood,,,,6,9,6
516,Artusi,Fried Glass Eels II,,Cieche fritte II,Fish and seafood,,,,2,3,1
517,Artusi,Tench in Zimino,,Tinche in zimino,Fish and seafood,,,,8,14,4
518,Artusi,Stewed Pike,,Luccio in umido,Fish and seafood,,,4.0,9,14,3
519,Artusi,Fried Dogfish,,Palombo fritto,Fish and seafood,,,,6,9,3
520,Artusi,Stewed Dogfish,,Palombo in umido,Fish and seafood,,,,5,9,3
521,Artusi,Roast Beef,,Roast-beefI,"Meat, poultry and game",,,,5,9,7
522,Artusi,Roast Beef II,,Roast-beefII,"Meat, poultry and game",,,,7,3,5
